area_final_m2,dormitorios,banos,cocheras,antiguedad_anios,amenities_count,latitud,longitud,dist_mar_km,dist_centro_km,area_por_dormitorio,dist_nearest_m_supermercados,count_1km_farmacias,dist_nearest_m_farmacias,count_1km_colegios,dist_nearest_m_colegios,count_1km_hospitales,count_1km_bancos,dist_nearest_m_bancos,count_1km_universidades,dist_nearest_m_universidades,count_1km_parqueos,dist_nearest_m_parqueos,tiene_numero_de_pisos,tiene_ascensores,tiene_cocina,tiene_centros_comerciales_cercanos,tiene_piso_en_el_que_se_encuentra,tiene_seguridad,tiene_exteriores,tiene_reposteros_en_cocina,tiene_closet,tiene_recepcion,tiene_intercomunicador,tiene_cerca_a_colegios,tiene_amueblado_a,tiene_mascotas,tiene_cerca_a_parque_a_menos_de_2_cdras,tiene_tipo_de_cochera,tiene_terraza,tiene_piscina,tiene_av_acceso_asfaltada,tiene_vista_a_la_ciudad,tiene_walk_in_closet,tiene_bano_de_servicio,tiene_cuartos_de_servicio,tiene_numero_de_departamentos,tiene_sistema_contra_incendios,tiene_acabados_de_lujo,tiene_jardines,tiene_vista_al_mar,tiene_vista_parque,tiene_caseta_de_guardia,tiene_frente_a_parque,tiene_portero_electrico,tiene_duplex,tiene_frente_al_mar_primera_fila,tiene_jacuzzi,cocheras_informadas,es_estudio,estrato_nse,cat_dist_emergente,cat_dist_establecido,cat_dist_popular,count_500m_osm_supermercados,count_1km_osm_supermercados,dist_nearest_m_osm_supermercados,count_1km_osm_malls,dist_nearest_m_osm_malls,count_1km_osm_universidades,dist_nearest_m_osm_universidades,count_500m_osm_parques,count_1km_osm_parques,count_500m_osm_farmacias,count_1km_osm_farmacias,dist_nearest_m_osm_farmacias,count_500m_osm_bancos,count_1km_osm_bancos,dist_nearest_m_osm_bancos,count_1km_osm_estaciones,dist_nearest_m_osm_estaciones,n_comisarias_distrito,denuncias_patrimoniales_distrito,denuncias_violentas_distrito,fuente_properati,fuente_urbania,tipo_propiedad_Departamento,mismatch_type_frontera,mismatch_type_ninguno,ratio_area_banos,area_x_amenities,es_zona_premium,antiguedad_sq,total_poi_1km,count_1km_osm_supermercados_premium,count_1km_osm_supermercados_mass,count_1km_osm_bancos_premium,count_1km_osm_bancos_mass,count_1km_osm_farmacias_cadena,count_1km_osm_farmacias_indep,__y_log,__distrito,__celda,__precio_usd
4.110873864173311,2.0,2.0,0.6931471805599453,,10.0,-12.1096688,-77.0489975,0.7454758048543295,2.12582042578425,3.4339872044851463,4.4343818650078095,18.0,5.011967739330034,22.0,4.5685062016165,25.0,27.0,5.97736562272848,4.0,6.666956792429207,22.0,5.59879226079857,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,1.3862943611198906,4,5.242964106304117,0.0,7.435315249007735,0.0,7.056319840985719,11,32,1.3862943611198906,9,4.010359913425891,0.6931471805599453,3,5.834792080787043,0.0,8.562833609762283,1.0986122886681098,6925,7.584773077612199,0.0,0.0,1.0,0.0,1.0,3.044522437723423,6.398594934535208,1.0,,130.0,1,0,3,0,4,5,6.902943721984915,Miraflores,-12.11_-77.049,994.2
4.3694478524670215,2.0,1.0,0.6931471805599453,2.772588722239781,0.0,-12.3562961,-76.8045555,3.4212680263107984,3.765554841022849,3.6888794541139363,,0.0,,1.0,6.505036396541998,0.0,0.0,,0.0,,1.0,6.198885137956956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,0.0,0.0,1.0,0.0,0,7.234414597862175,0.0,8.708839222748496,0.0,8.834066748141423,3,27,0.0,0,8.113290668358662,0.0,0,9.33896694167179,0.0,9.986403082575817,0.6931471805599453,78,4.820281565605037,0.0,0.0,1.0,0.0,1.0,3.6888794541139363,0.0,0.0,5.420534999272286,2.0,0,0,0,0,0,0,6.302618975744905,Punta Negra,-12.356_-76.805,545.0
3.6109179126442243,1.0,1.0,,1.3862943611198906,24.0,-12.139667811083685,-77.02282653068846,0.8063814401638358,2.432668756951964,3.6109179126442243,5.083265985131163,30.0,4.891100725401066,58.0,4.341204640153626,10.0,26.0,4.321480134805848,8.0,5.22305488204749,23.0,4.794963757620747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4,0.0,1.0,0.0,1.0986122886681098,3,2.159725621519521,1.0986122886681098,6.286381614789764,1.0986122886681098,5.824539491867196,13,41,0.0,6,6.268592220081655,0.0,5,6.497330802847532,0.0,7.94997561994864,1.0986122886681098,1379,6.71901315438526,0.0,0.0,1.0,0.0,1.0,2.9444389791664403,6.762729506931879,1.0,2.302585092994046,166.0,0,0,2,1,2,4,6.478509642208569,Barranco,-12.14_-77.023,650.0
4.02535169073515,1.0,1.0,,1.791759469228055,14.0,-12.0736412,-77.0944202,0.6744350554037328,2.1726976212119116,4.02535169073515,5.091908014224992,55.0,4.648229675448539,56.0,4.72384171570559,25.0,39.0,5.119190700650601,10.0,6.215207918494159,15.0,5.1422481808981475,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1.0,0.0,0.0,0.0,1,6.81052203890188,0.6931471805599453,6.818944222550228,0.6931471805599453,5.783873225309608,9,50,0.0,6,6.3299322710537504,1.3862943611198906,10,6.065433481712197,0.0,9.101603149040528,1.0986122886681098,1626,7.487173694213739,0.0,0.0,1.0,0.0,1.0,3.349904087274605,6.647688373563329,1.0,3.258096538021482,218.0,0,1,8,2,2,4,6.313040671207319,San Miguel,-12.074_-77.094,550.72
4.6443908991413725,2.0,2.0,1.0986122886681098,1.3862943611198906,0.0,-12.12330731826571,-77.02432907093956,0.7199856874981929,2.2579767966703224,3.960813169597578,5.586874056410478,57.0,5.541263545158426,56.0,4.563305981889393,58.0,60.0,5.697093486505405,21.0,5.368309738368072,60.0,5.272999558563747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,0.6931471805599453,6,5.700156956502071,2.0794415416798357,5.971947582457395,1.0986122886681098,6.094847208164005,4,20,1.9459101490553132,27,5.489538520587034,1.9459101490553132,26,4.440849991001673,0.0,7.880371037660564,1.0986122886681098,6925,7.584773077612199,0.0,0.0,1.0,0.0,1.0,3.5648268054439574,0.0,1.0,2.302585092994046,331.0,1,2,11,8,22,5,7.056537287534777,Miraflores,-12.123_-77.024,1159.42
5.384495062789089,2.0,3.0,1.0986122886681098,2.1972245773362196,17.0,-12.1288008,-77.0267267,0.3589133274369585,2.3189090656008786,4.695924549256556,5.586874056410478,57.0,5.541263545158426,56.0,4.563305981889393,58.0,60.0,5.697093486505405,21.0,5.368309738368072,60.0,5.272999558563747,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,1.0986122886681098,8,5.693734966904427,2.1972245773362196,6.198679645403845,1.0986122886681098,5.406828146000362,4,25,1.791759469228055,20,5.3546056346321045,2.0794415416798357,21,5.732694057903862,0.0,7.966895283796039,1.0986122886681098,6925,7.584773077612199,0.0,0.0,1.0,0.0,1.0,4.0118683403978626,8.213381737034572,1.0,4.174387269895637,331.0,2,2,9,6,16,4,7.601402334583733,Miraflores,-12.129_-77.027,2000.0
4.77912349311153,2.0,2.0,0.6931471805599453,2.3978952727983707,9.0,-12.1431257,-76.9651187,2.002439651233444,2.622762427017637,4.0943445622221,6.817611729129171,30.0,5.4510384535657,48.0,5.0330488889331555,9.0,15.0,4.77912349311153,2.0,6.67228607797729,8.0,4.738826570800765,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,1.0,0.0,0,7.478997320897273,0.0,7.212113820368535,0.6931471805599453,6.543086916164046,22,50,0.0,6,6.402116886227889,0.6931471805599453,1,6.146936532156374,0.0,7.3195579730822224,1.791759469228055,2641,8.740656691541368,0.0,0.0,1.0,0.0,0.0,3.6971782569286313,6.968850378341948,0.0,4.61512051684126,115.0,0,0,0,0,0,6,6.9231265336061245,San Juan de Miraflores,-12.143_-76.965,1014.49
4.875197323201151,3.0,2.0,0.6931471805599453,2.70805020110221,10.0,-12.0966601,-76.9817917,2.0009709169369465,2.1461304344952694,3.791736839553644,5.129306823813755,0.0,,20.0,5.881370624310908,4.0,8.0,5.787510690186913,2.0,6.768837979795468,13.0,5.805436128382701,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,1.0,0.0,0.0,1,6.227234244529873,0.0,7.140023339111892,0.0,7.0712740709777595,12,44,0.0,0,7.114509202233644,0.0,1,6.7379923641126105,0.0,7.704021275802829,1.3862943611198906,6185,8.471777327885755,0.0,0.0,1.0,1.0,0.0,3.791736839553644,7.170888478512505,0.0,5.2832037287379885,50.0,0,0,0,1,0,0,7.170888478512505,Santiago de Surco,-12.097_-76.982,1300.0
5.556828061699537,3.0,2.0,1.0986122886681098,2.3978952727983707,17.0,-12.13567,-77.0260055,0.5169591581603233,2.391518234677604,4.465908118654584,6.182084906716632,17.0,6.0063531596017325,42.0,5.382198850528739,17.0,24.0,4.449685283147696,12.0,4.872904620630176,29.0,4.86830338551846,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,0.6931471805599453,6,6.114992628753758,1.6094379124341003,6.440063723747436,1.3862943611198906,6.0533786950840005,7,30,0.6931471805599453,4,6.067174302226249,0.6931471805599453,5,4.961881416485406,0.0,7.994291319819729,1.0986122886681098,6925,7.584773077612199,0.0,0.0,1.0,0.0,1.0,4.465908118654584,8.386400901166214,1.0,4.61512051684126,154.0,1,1,4,1,3,1,8.006700845440367,Miraflores,-12.136_-77.026,3000.0
4.59511985013459,3.0,2.0,0.6931471805599453,2.70805020110221,19.0,-12.136879034732912,-77.00825964576572,1.2389979541525877,2.4246864395745926,3.5165082281731497,5.689345426858432,19.0,5.080783053998338,37.0,5.335131339670753,17.0,19.0,5.368775830196598,7.0,6.109691928472632,5.0,6.555356891810665,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,1.0,0.0,0.6931471805599453,3,5.922069753044638,0.0,7.033842641792428,0.6931471805599453,5.279782618120693,10,50,0.0,10,6.262597854054908,0.0,2,6.571354444172809,0.0,7.139407519911604,1.3862943611198906,6185,8.471777327885755,0.0,0.0,1.0,0.0,1.0,3.5165082281731497,7.529943370601589,1.0,5.2832037287379885,112.0,0,2,1,0,6,4,6.621405651764134,Santiago de Surco,-12.137_-77.008,750.0
3.970291913552122,1.0,2.0,0.6931471805599453,,10.0,-12.1096688,-77.0489975,0.7454758048543295,2.12582042578425,3.970291913552122,4.4343818650078095,18.0,5.011967739330034,22.0,4.5685062016165,25.0,27.0,5.97736562272848,4.0,6.666956792429207,22.0,5.59879226079857,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,1.3862943611198906,4,5.242964106304117,0.0,7.435315249007735,0.0,7.056319840985719,11,32,1.3862943611198906,9,4.010359913425891,0.6931471805599453,3,5.834792080787043,0.0,8.562833609762283,1.0986122886681098,6925,7.584773077612199,0.0,0.0,1.0,0.0,1.0,2.908720896564361,6.255750041753367,1.0,,130.0,1,0,3,0,4,5,6.785655439320013,Miraflores,-12.11_-77.049,884.06
4.51085950651685,2.0,1.0,,,1.0,-12.0238327,-77.0371675,2.172322364575161,1.3030660978918926,3.828641396489095,4.944495491591711,30.0,5.008633291425583,60.0,4.238444906195857,22.0,46.0,4.916324614625014,4.0,6.591262124676237,7.0,4.719391330078114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0.0,0.0,1.0,0.0,1,6.573038348792788,1.0986122886681098,6.870842151814722,0.0,7.661305037125526,10,45,1.0986122886681098,7,6.113397836077044,0.6931471805599453,5,6.159416278946836,0.0,7.957775409549673,1.9459101490553132,2124,8.065893546964274,0.0,0.0,1.0,0.0,1.0,3.828641396489095,4.51085950651685,0.0,,181.0,0,1,4,1,5,2,5.921578419643816,Rimac,-12.024_-77.037,372.0
5.049856007249537,3.0,3.0,1.0986122886681098,1.3862943611198906,24.0,-12.3380311,-76.8224792,3.32597151194704,3.6990176505406884,3.963982744358857,5.883600901232037,12.0,5.554895693948484,6.0,5.729450221404779,2.0,0.0,,0.0,,5.0,4.144720769547168,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3,0.0,0.0,1.0,0.0,1,6.400085888241557,0.0,8.103703890190086,0.0,9.177542406225223,9,20,0.0,4,6.282393190609238,0.0,0,9.05646893617774,0.0,9.84808158718005,0.6931471805599453,232,5.4638318050256105,0.0,0.0,1.0,0.0,1.0,3.6826098411003407,8.221747728346623,0.0,2.302585092994046,28.0,0,0,0,0,1,3,7.601402334583733,Punta Hermosa,-12.338_-76.822,2000.0
4.330733340286331,2.0,1.0,0.6931471805599453,1.791759469228055,11.0,-12.1253816,-77.0239003,0.647655445578276,2.2820335479938705,3.6506582412937387,5.586874056410478,57.0,5.541263545158426,56.0,4.563305981889393,58.0,60.0,5.697093486505405,21.0,5.368309738368072,60.0,5.272999558563747,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,1.0986122886681098,7,6.137431346853568,2.0794415416798357,6.193739128511528,1.0986122886681098,5.629189832048733,4,25,1.791759469228055,27,4.902312354259498,1.9459101490553132,26,2.6725579425783113,0.0,7.853141696953728,1.0986122886681098,6925,7.584773077612199,0.0,1.0,1.0,0.0,1.0,3.6506582412937387,6.716594773520978,1.0,3.258096538021482,331.0,1,2,11,8,21,6,6.5870540240731215,Miraflores,-12.125_-77.024,724.64
4.2626798770413155,2.0,1.0,,1.3862943611198906,9.0,-12.1251229,-77.0339545,0.5778662746104679,2.2796904790923307,3.58351893845611,5.01529110563245,34.0,4.921439715291784,33.0,5.581238121898107,44.0,60.0,5.2171073111224935,23.0,4.400603020246817,60.0,5.048573133436648,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,1.3862943611198906,6,5.468443571331716,2.1972245773362196,5.72833802207909,1.0986122886681098,6.393157244960576,10,36,1.0986122886681098,26,5.7797770757969875,1.0986122886681098,23,6.169133728220833,0.0,8.207040835285676,1.0986122886681098,6925,7.584773077612199,0.0,1.0,1.0,0.0,1.0,3.58351893845611,6.447305862541213,1.0,2.302585092994046,269.0,2,2,10,8,23,3,6.68586094706836,Miraflores,-12.125_-77.034,800.0
4.912654885736052,2.0,3.0,0.6931471805599453,2.3978952727983707,28.0,-12.0898489,-77.04266129999999,0.9967245870368593,1.8034839268760485,4.22683374526818,5.378513908542313,60.0,4.948759890378168,60.0,5.268373490174964,60.0,60.0,5.574053367981417,28.0,5.592105757431579,60.0,5.139321635057579,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,0.0,1,6.722171065793406,0.6931471805599453,6.842660096481879,1.9459101490553132,6.435282819616227,2,24,1.9459101490553132,19,5.499131198607525,1.0986122886681098,17,5.748125052286011,0.0,8.248346648477137,1.0986122886681098,2775,6.682108597449809,0.0,0.0,1.0,1.0,0.0,3.548179572010801,8.237743803890933,1.0,4.61512051684126,361.0,0,0,10,3,14,5,7.0909098220799835,San Isidro,-12.09_-77.043,1200.0
4.394449154672439,2.0,1.0,0.6931471805599453,3.4339872044851463,14.0,-12.0995295,-77.0331757,0.6726593281968394,1.9357973842004847,3.713572066704308,5.4475990692637914,51.0,4.693181063310805,42.0,4.783316371371566,46.0,55.0,4.882044059723269,28.0,5.589866950526307,60.0,3.2386784521643803,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,0.0,0,6.996237103195783,0.0,7.29412791248973,1.791759469228055,5.463558971625663,6,23,0.6931471805599453,11,6.0017916710881565,1.6094379124341003,30,5.331318457427414,0.0,8.13728728314357,1.0986122886681098,2775,6.682108597449809,0.0,0.0,1.0,0.0,1.0,3.713572066704308,7.02197642307216,1.0,6.803505257608338,300.0,0,0,18,5,5,6,6.90875477931522,San Isidro,-12.1_-77.033,1000.0
4.04305126783455,2.0,2.0,,,7.0,-12.0848737,-77.09813,1.0346067490942723,2.271764304679279,3.367295829986474,6.503539390274405,14.0,6.417385663783529,16.0,6.498131535725114,3.0,9.0,6.478202375344883,3.0,6.377406988727283,2.0,6.079017444115844,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1.0,0.0,0.0,0.0,1,6.738217635608399,0.0,7.073283321913304,0.0,6.969571552368333,8,36,0.0,3,6.654216234058984,0.0,3,6.845150574666289,0.0,9.162160886018563,1.0986122886681098,1626,7.487173694213739,0.0,0.0,1.0,0.0,1.0,2.9789251552376097,5.973809611869261,1.0,,51.0,0,0,2,1,0,3,6.573680166960646,San Miguel,-12.085_-77.098,715.0
4.795790545596741,3.0,2.0,0.6931471805599453,,5.0,-12.0764658,-77.0735103,0.7158173410441908,1.9354615777261486,3.713572066704308,6.170865175474273,57.0,3.505557396986398,60.0,4.661550519424199,16.0,36.0,5.736894826106403,15.0,5.9441108507245115,2.0,6.135564891081739,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1.0,0.0,0.0,0.0,3,6.577760708366639,1.791759469228055,6.42561189438182,1.3862943611198906,6.095738929850412,14,50,0.0,17,6.35689098281949,0.0,8,6.735024931101799,0.0,8.819222327080267,0.6931471805599453,665,6.639875833826536,0.0,0.0,1.0,0.0,1.0,3.713572066704308,6.398594934535208,1.0,,197.0,1,0,5,2,10,7,6.726233402358747,Pueblo Libre,-12.076_-77.074,833.0
4.6913478822291435,2.0,3.0,0.6931471805599453,,3.0,-12.12654507322549,-77.03392684603273,0.5031564074339905,2.2956852104447316,4.007333185232471,5.01529110563245,34.0,4.921439715291784,33.0,5.581238121898107,44.0,60.0,5.2171073111224935,23.0,4.400603020246817,60.0,5.048573133436648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5,0.0,1.0,0.0,1.0986122886681098,6,5.722569993655242,2.1972245773362196,6.0925075289996204,1.0986122886681098,6.6015898383519,11,34,1.0986122886681098,26,6.1259527279012564,1.791759469228055,22,6.14016943161826,0.0,8.204872746853484,1.0986122886681098,6925,7.584773077612199,0.0,0.0,1.0,0.0,1.0,3.332204510175204,5.783825182329737,1.0,,269.0,2,2,10,8,23,3,6.85751406254539,Miraflores,-12.127_-77.034,950.0
4.6913478822291435,3.0,2.0,0.6931471805599453,,7.0,-12.132251697958324,-76.97771630422972,1.8694280722879284,2.487249353816296,3.6109179126442243,5.218191322068752,28.0,4.632785353021065,48.0,5.5583712718823435,30.0,28.0,3.763522997109702,19.0,4.394449154672439,12.0,3.6888794541139363,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,1.0,0.0,0.0,3,6.432302923535385,0.6931471805599453,6.4710908626911685,0.6931471805599453,5.615690051253602,5,24,0.6931471805599453,9,6.212021614806363,0.0,6,6.284128601218201,0.0,7.521549728094009,1.3862943611198906,6185,8.471777327885755,0.0,0.0,1.0,0.0,1.0,3.6109179126442243,6.6293632534374485,0.0,,177.0,0,2,5,0,7,2,6.677083461247136,Santiago de Surco,-12.132_-76.978,793.0
4.6913478822291435,2.0,3.0,0.6931471805599453,,1.0,-12.1231682,-77.0319569,0.639991729045204,2.255965661468712,4.007333185232471,5.01529110563245,34.0,4.921439715291784,33.0,5.581238121898107,44.0,60.0,5.2171073111224935,23.0,4.400603020246817,60.0,5.048573133436648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,0.0,1.0,0.0,1.3862943611198906,7,3.885506136240223,2.0794415416798357,3.743361689127465,1.0986122886681098,5.730272896431888,10,38,2.772588722239781,29,3.754872153550153,2.70805020110221,24,5.471665228859913,0.0,8.151567546083957,1.0986122886681098,6925,7.584773077612199,0.0,0.0,1.0,0.0,1.0,3.332204510175204,4.6913478822291435,1.0,,269.0,2,3,10,8,25,4,6.85751406254539,Miraflores,-12.123_-77.032,950.0
4.394449154672439,2.0,2.0,0.6931471805599453,,0.0,-12.1246197,-76.9925487,1.6356514762033239,2.3547671959529377,3.713572066704308,5.499215308914927,50.0,5.60285655606624,58.0,5.330784556685538,36.0,38.0,5.959715848793402,7.0,5.912150740388256,10.0,6.063087290780949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,1.0,0.0,0.0,1,6.469076317423023,2.3978952727983707,6.317536367264137,0.0,7.349308875555361,12,50,1.3862943611198906,20,5.54899329872634,0.0,10,6.2910875402172985,0.6931471805599453,6.777568951126488,1.3862943611198906,6185,8.471777327885755,0.0,0.0,1.0,0.0,1.0,3.3202283191284883,0.0,0.0,,206.0,0,0,5,0,18,2,6.68586094706836,Santiago de Surco,-12.125_-76.993,800.0
4.820281565605037,3.0,2.0,0.6931471805599453,,6.0,-12.0964386,-76.9811117,2.0112929064300418,2.1498464903637955,3.7376696182833684,5.129306823813755,0.0,,20.0,5.881370624310908,4.0,8.0,5.787510690186913,2.0,6.768837979795468,13.0,5.805436128382701,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,0.0,1.0,0.0,0.0,1,6.364096311801508,0.0,7.09687131566873,0.0,7.0267933896731005,9,41,0.0,0,7.066194932271394,0.0,1,6.824984721605955,0.0,7.738335896269569,1.3862943611198906,6185,8.471777327885755,0.0,0.0,1.0,1.0,0.0,3.7376696182833684,6.6052979209482015,0.0,,50.0,0,0,0,1,0,0,6.85751406254539,Santiago de Surco,-12.096_-76.981,950.0
