dist_mar_km,cantidad_denuncias,count_1km_supermercados,count_1km_farmacias,count_1km_colegios,count_1km_hospitales,count_1km_bancos,count_1km_universidades,count_1km_parqueos,dist_nearest_m_supermercados,dist_nearest_m_farmacias,dist_nearest_m_colegios,dist_nearest_m_hospitales,dist_nearest_m_bancos,dist_nearest_m_universidades,dist_nearest_m_parqueos,distrito,m2,dormitorios,banos,cocheras,antiguedad_anios,lat,lng,price_usd,coord_cell
5.926927967561484,4.009907324304971,5.069179405394836,16.94869702691776,37.87912951396473,17.732801595167437,21.34589702697418,9.379323567743826,6.0612102973872135,343.81659341231676,332.2572327067611,208.2684848814956,328.0996747011506,518.271273134859,208.43946272289674,351.1202174269934,Santiago de Surco,156.0,3.0,3.0,2.0,0.0,-12.1135583,-76.978189,319995.0,-12.114_-76.978
5.889978004163322,37.0625,7.0,48.0,47.375,17.125,26.8125,5.5,5.0,383.41249999999997,163.36875,182.71875,220.0125,270.47499999999997,408.83750000000003,385.1125,San Juan de Miraflores,75.0,2.0,1.0,0.0,0.0,-12.162100737082596,-76.95635318756105,60000.0,-12.162_-76.956
2.194892081055807,56.744743214334285,32.490537624562705,60.0,60.0,60.0,60.0,35.996062113641365,58.415698165990975,117.4074683021194,72.87780483331127,102.22321944174159,104.7969423620259,151.84927546145565,167.53372399097708,180.67950888193866,Lince,81.0,3.0,1.0,0.0,0.0,-12.086576200685656,-77.03546870817607,95000.0,-12.087_-77.035
0.15791999482485958,31.602433849199294,14.467207522044287,29.471263937376442,35.39756615080071,36.80730154759788,50.409735396797174,20.06964137124358,51.741716591686455,238.48986645131944,207.80730903724776,251.63962015296067,178.35700199747913,157.0800515889878,93.60669495771052,147.95361665826908,Miraflores,82.0,3.0,2.0,0.0,0.0,-12.130716,-77.0288261,198000.0,-12.131_-77.029
15.587083986490297,47.152542372881356,9.389830508474576,57.779661016949156,49.96610169491525,15.559322033898304,30.728813559322035,4.796610169491525,13.677966101694915,222.58474576271186,163.82033898305085,178.57627118644066,256.2,202.9864406779661,355.771186440678,218.39830508474577,Comas,52.0,3.0,1.0,0.0,0.0,-11.9168717,-77.0775522,50000.0,-11.917_-77.078
6.332767781569325,0.5866617827170522,5.3385956427280785,13.645209806936391,25.73050752496584,13.677123348430943,16.658584653841444,5.557251896556952,15.298766487143826,569.989370230326,582.0975555628133,198.24266119066937,557.1350527479467,433.41286386328136,657.4462531711191,303.6548035161244,Santiago de Surco,96.0,2.0,1.0,1.0,0.0,-12.0916066,-76.9816273,161000.0,-12.092_-76.982
5.130897009512182,22.003035185735353,9.963315059847805,25.92610469152008,47.757461846924315,28.87002642494073,25.07587963786422,14.11361543436747,10.178280816150437,257.02164819111863,222.50238720152433,186.27379497784082,137.67637152231856,78.16805229801669,245.41582585426022,128.85060725337252,Santiago de Surco,108.0,3.0,3.0,1.0,0.0,-12.1288625,-76.9822049,215000.0,-12.129_-76.982
9.498626780075478,119.1,7.9,53.3,47.9,13.8,28.4,4.5,7.2,369.23,175.68,178.4,311.11,270.59000000000003,468.61,434.96000000000004,El Agustino,90.0,3.0,2.0,1.0,0.0,-12.062911,-77.0071343,158000.0,-12.063_-77.007
5.183723865447853,0.21068921056877565,10.373165811271171,17.553481183076826,36.485291359936426,24.219903952523097,26.512640458358703,9.345816712848894,11.426611864115051,325.555406856733,602.4551606179823,67.76496684891904,326.2507845332549,412.69775906925736,554.5672360627382,345.7681526767401,San Borja,114.0,3.0,2.0,1.0,0.0,-12.0960146,-76.99321119999999,230000.0,-12.096_-76.993
1.032124696673766,28.09954233409611,14.918764302059497,41.98054919908467,43.18535469107552,46.24370709382151,49.39588100686499,18.128146453089244,48.620137299771166,273.12894736842105,189.55137299771167,206.50274599542334,166.8437070938215,228.92048054919908,226.39725400457667,179.07116704805495,Miraflores,98.0,3.0,3.0,2.0,0.0,-12.130131294193133,-77.06687741042008,253000.0,-12.13_-77.067
1.475259073954562,32.20226779128393,12.526035750208763,46.57810725062629,43.30641079211899,60.0,57.76301787510438,22.25433929170146,56.2716964585073,247.25207150041751,67.7926207019884,252.0691496814823,139.33337119866388,189.97665051968679,153.889725192787,158.33422610856476,Miraflores,99.0,3.0,2.0,1.0,0.0,-12.1169334,-77.0347397,247000.0,-12.117_-77.035
1.4932712724592097,12.903175867709308,6.484120661453461,45.54918611665107,43.74283438123246,16.903175867709308,34.90317586770931,3.903175867709308,10.290472396872078,164.8310597710021,90.10541383226844,180.76243368347815,277.05980191175865,81.09356407762333,658.9708205565697,283.55546270765495,Chorrillos,106.0,3.0,3.0,0.0,0.0,-12.1848841,-77.0074502,226881.0,-12.185_-77.007
0.400848300535281,30.625223937407405,10.591001224414327,24.14318738714693,29.639285756386695,25.99394268846185,34.29088738177035,10.281539416188204,44.84616295262628,168.18957134225988,183.8871451994542,393.46406575907224,214.55844976618982,182.4703045299707,148.611947539428,97.21927109257246,Miraflores,212.0,3.0,3.0,1.0,0.0,-12.1072079,-77.0412206,550000.0,-12.107_-77.041
2.067005695018241,58.99999999999999,35.0,59.99999999999999,59.99999999999999,59.99999999999999,59.99999999999999,35.99999999999999,59.99999999999999,86.79999999999998,94.59999999999998,143.09999999999997,142.5,190.19999999999996,246.59999999999994,307.29999999999995,San Isidro,62.0,2.0,2.0,1.0,0.0,-12.0910203955,-77.027418273,175164.0,-12.091_-77.027
1.030101700814076,6.969393661322173,10.263883098935331,53.30111214507824,46.14745216778861,13.901872418451688,31.460244955000178,3.7791329217901324,4.901872418451688,193.1466578902602,134.96669558550155,82.28465911821547,398.7733124164636,197.47247304382373,541.6003249233619,223.04114482393132,Chorrillos,92.0,3.0,2.0,0.0,0.0,-12.1763868,-77.0139841,100000.0,-12.176_-77.014
3.6369847413552945,67.0,18.0,59.999999999999986,59.999999999999986,59.999999999999986,59.999999999999986,31.999999999999993,26.999999999999996,158.3,44.099999999999994,118.59999999999998,90.79999999999998,13.099999999999998,52.099999999999994,40.49999999999999,Brena,92.0,3.0,3.0,0.0,0.0,-12.0647236,-77.046192,168344.0,-12.065_-77.046
7.201698720916564,10.833344491218577,6.208336122804644,17.250016736827867,31.020840307011607,30.02084030701161,24.270857043839474,16.06252092103483,25.791663877195354,441.3562286605445,296.5371443424078,109.18551890079019,163.0832541123481,211.08528458520007,272.30040837859985,129.2147020253376,Santiago de Surco,60.0,2.0,2.0,1.0,0.0,-12.1018511633,-76.9700527147,170854.93,-12.102_-76.97
6.584323881497452,23.723118674527278,14.475426737429693,58.165274017546515,52.58161382753332,19.742987042268766,30.68931180502385,7.587216014628478,11.126356454302279,335.22194079905097,139.86956356668085,155.28925405054528,280.61974970354163,228.22270841264972,450.2150289264282,200.30084056335443,Ate,78.0,2.0,1.0,0.0,0.0,-12.0790942272,-76.9860654056,105000.0,-12.079_-76.986
